AARS,AASS,AATK,ABCA10,ABCA2,ABCA6,ABCA8,ABCC1,ABCC6,ABCD1,ABCE1,ABCG5,ABHD1,ABHD10,ABHD3,ABHD6,ABR,ABRA,ABTB1,ACADM,ACBD5,ACCN2,ACE2,ACLY,ACO2,ACOT12,ACP5,ACR,ACSBG2,ACSL3,ACSM1,ACTG2,ACTL7A,ACTL8,ACTN4,ACTR3,ACTR6,ACVR1C,ACY1L2,ACYP1,ADAM12,ADAM17,ADAM20,ADAM28,ADAM32,ADAM3A,ADAMTS10,ADAMTS16,ADAMTS17,ADAMTS18,ADAMTS20,ADAMTS5,ADAMTS7,ADAMTSL4,ADAT1,ADCY8,ADH4,ADIPOR1,ADK,ADMR,ADORA3,ADPN,ADPRHL2,Label
-0.461864,0.768466,-0.499494,-0.357945,-0.829967,-0.049796,-1.293531,0.33656,-0.024708,0.129517,0.013427,-1.507681,0.41463,0.728859,-0.156791,0.053846,0.543106,0.6043,-1.161603,1.031576,1.140889,0.714015,0.259446,0.39915,1.313529,0.340637,-0.638964,0.330065,0.221014,0.499815,-0.684241,-1.780732,-0.034696,0.352629,-0.629017,0.503158,-0.188712,0.696569,-0.438652,-0.378938,0.155912,-0.470832,-0.120507,-0.664102,0.245104,-0.569574,-0.22712,-0.11141,-0.786876,-0.05658,-0.283909,0.419029,0.094301,-0.269395,0.779632,0.774002,-0.714892,0.017563,0.106997,0.095603,-0.686928,0.548984,-1.805875,0
0.267582,0.432949,0.209506,-0.29103,0.089826,0.42396,0.611928,-0.61836,-0.564487,-0.746191,0.554469,-0.069024,1.728646,-0.180726,0.861389,0.05839,0.179987,0.391362,-0.478072,1.27456,0.355801,-1.257033,-0.157534,-0.098063,0.806954,0.048024,0.934373,-0.3589,-0.405354,0.45332,-0.123054,-0.646344,-0.932975,0.012528,-0.348225,-0.032757,0.359311,-0.927928,1.319811,1.130308,-0.463445,0.840813,0.477151,0.139149,0.628943,-0.301176,-0.815358,-0.255586,-0.34174,-0.008719,-0.741232,0.00912,0.046989,-0.084549,0.231824,-0.177418,-0.274737,1.243657,0.179481,-0.399683,-0.871008,-0.752788,-0.614485,0
0.864797,-0.58738,-1.050387,0.358418,-1.007024,0.073819,-0.505368,1.136679,-0.761718,-0.416498,0.475711,-0.455308,-0.815868,1.267336,-1.399734,1.39112,0.497424,0.200538,0.373779,-0.170142,0.83463,0.731729,-0.495321,1.21573,0.727777,0.220344,-0.778411,0.052413,-0.511745,0.835683,-0.131981,-0.217803,0.033323,-0.734086,-0.957418,1.32714,0.420782,1.140327,-1.543897,-0.101701,-0.684162,-1.074984,-0.051251,-0.26275,-0.528125,-0.919474,0.166195,-0.054115,-0.295861,0.563362,-0.862088,0.620941,1.065974,-0.709328,2.261628,0.580573,-1.160923,1.122787,-1.431517,-1.372706,-1.154261,-2.318774,-0.292691,0
1.160437,-0.461614,-1.122972,0.1779,-1.05459,-0.557897,-0.285965,-0.099428,-0.958423,-0.163364,0.438595,-1.171116,-2.489761,1.066285,-0.764155,0.981356,0.53814,0.36256,0.1467,-0.12312,0.475628,-0.063951,0.358515,1.366751,0.849693,2.074786,-0.990376,-0.123147,-0.744426,0.973597,0.472422,-0.001251,-0.149383,1.052492,-0.673883,0.762598,0.755221,0.951908,-1.066018,0.360072,-1.241798,-0.64407,0.140817,-0.869081,0.67562,-0.58685,0.165134,0.307148,0.003517,0.412269,-0.762013,0.82268,2.908558,-0.330064,0.477863,-0.038453,-0.877619,0.671012,-0.369361,-1.176442,-1.03029,0.702507,0.19573,0
0.902097,-0.509567,-1.377919,-0.657878,-1.445127,-0.267283,-0.919557,0.442026,-1.291617,0.068078,1.145201,-0.639802,-0.383987,1.691469,-0.867224,1.211911,-0.157987,0.588167,-0.070704,0.962225,1.191626,0.168688,-0.826989,1.371024,1.040442,0.44745,-0.184099,-0.337418,-0.282427,1.366954,-0.924723,-0.413513,-0.457074,0.701816,-0.689543,1.272901,1.429033,1.689348,-1.479777,0.703078,-0.80211,0.323884,-0.090531,0.218808,0.515081,-0.614795,-0.767421,0.668167,-0.482509,0.888134,-1.19326,0.890292,0.140686,-0.347072,1.117276,-0.919345,-0.393551,0.685643,-0.401763,-1.458944,-1.177148,0.053663,-0.016122,0
1.238976,-0.113986,-0.159863,-0.914765,-0.48864,-0.648678,-0.043989,0.954683,-0.652553,-0.170084,1.249827,0.617865,0.356635,1.155933,-1.141808,1.190103,-0.182003,-0.765826,0.38372,0.075199,1.134867,0.040299,-0.74763,1.114256,1.359934,0.50165,1.227216,-0.017357,-1.51015,0.981445,-1.048507,-0.864497,0.589123,1.993297,-1.00711,0.320986,0.131502,0.077704,-0.314691,-0.234169,-1.408769,-0.689537,0.300499,-1.236535,-0.202768,-1.014821,-1.011493,0.999628,-0.583874,1.187798,-1.186362,-0.544526,0.399345,-0.24449,0.802959,-0.090694,-0.961084,0.856537,-1.187451,-1.411972,-0.984467,0.129757,0.930344,0
0.555519,-1.874811,0.757998,-0.499643,0.497252,-0.752472,-1.678211,-0.634222,-1.910802,-0.214872,-0.455317,1.180532,-1.856347,-0.378411,-3.046918,-0.863979,1.829981,-0.222651,2.199172,-1.503765,-1.839517,1.611539,-0.15941,-0.110131,-0.903483,1.478415,2.493104,0.426193,1.680769,-0.79718,-0.671411,1.08665,-0.315134,-0.087559,0.670016,-0.593599,-0.440897,0.357562,-1.971881,-0.282412,0.448148,0.92065,0.506252,-0.407518,-1.613952,0.456634,0.353521,-0.457448,-0.687343,-0.467813,1.200051,1.27315,0.110636,1.180368,-0.664375,-2.081661,0.40455,-1.959822,-0.292106,0.393241,-0.162663,1.199878,-0.270613,0
1.108229,-0.663602,-0.458088,0.762251,-1.165445,0.259383,-0.92614,0.123473,-0.999482,-0.101662,0.512177,-0.716925,-0.506197,1.184231,-1.193076,0.605377,0.446091,-0.680536,0.258105,0.502323,0.334529,-0.124473,0.414767,0.808214,0.385656,0.401239,-0.481137,0.203201,-0.497461,0.980984,-0.082907,0.044847,0.509713,1.177635,0.09915,1.110223,1.45555,0.794232,-0.571613,0.551516,-0.379832,0.447349,0.99499,-0.68197,1.060718,-0.885085,0.834986,-0.195137,-0.33534,0.658193,-0.127514,0.853033,-0.401535,-0.31095,1.358975,-0.543323,-0.771667,-0.035016,0.151177,0.575792,-2.201329,0.080778,-0.634864,0
0.825659,0.937372,-0.147726,-0.552833,-0.180965,0.598437,0.806351,-0.293088,0.787886,-0.34658,0.599249,-0.998093,0.445826,0.793768,0.659753,1.348039,-0.196073,-0.118009,-0.609935,0.620711,1.273014,-0.730851,-1.01438,0.859655,0.72395,-0.138878,-0.030718,0.143771,-1.225982,0.956555,-0.687839,-0.387629,-0.598374,-0.579313,-0.836264,0.435417,0.504337,0.366615,-0.784454,0.414953,-1.363662,-0.053467,0.124924,0.612488,0.62317,-1.109475,-0.785157,0.044529,-0.281179,0.915957,-0.605849,-0.656049,0.240995,-0.052406,0.393612,-0.086639,0.212998,0.832989,-1.071744,-0.847117,-0.160499,-0.064923,-0.184764,0
0.966907,-1.928285,0.805297,-0.318658,0.28656,-1.202725,-1.455298,0.104827,-1.83108,-0.401035,-0.32633,0.96704,-1.319801,-0.533462,-0.668209,-0.926336,1.412825,6.267671,1.839468,-1.153243,-1.942946,1.527239,0.093406,0.187483,-0.743427,-1.34792,-0.457749,0.782978,1.107031,-0.664448,-0.801883,-0.756541,-0.718455,-0.291191,0.346728,-0.308759,0.333623,-0.34523,-1.884482,1.091929,0.466759,0.010901,1.350316,-0.724239,0.722567,-0.08923,0.579049,-0.351795,-1.735528,-0.851586,1.104396,0.078395,0.427599,0.551505,-0.556436,-0.166462,0.426156,-0.48438,-0.241242,0.148113,-0.691769,0.603937,-0.176129,0
