,AARS,AASS,AATK,ABCA10,ABCA2,ABCA6,ABCA8,ABCC1,ABCC6,ABCD1,ABCE1,ABCG5,ABHD1,ABHD10,ABHD3,ABHD6,ABR,ABRA,ABTB1,ACADM,ACBD5,ACCN2,ACE2,ACLY,ACO2,ACOT12,ACP5,ACR,ACSBG2,ACSL3,ACSM1,ACTG2,ACTL7A,ACTL8,ACTN4,ACTR3,ACTR6,ACVR1C,ACY1L2,ACYP1,ADAM12,ADAM17,ADAM20,ADAM28,ADAM32,ADAM3A,ADAMTS10,ADAMTS16,ADAMTS17,ADAMTS18,ADAMTS20,ADAMTS5,ADAMTS7,ADAMTSL4,ADAT1,ADCY8,ADH4,ADIPOR1,ADK,ADMR,ADORA3,ADPN,ADPRHL2,Label
0,0.9314882001114987,-1.316101539882783,-1.3246450496958948,0.37890294873448477,-0.9570034723671855,-0.4511116491081801,-0.7240798172966998,1.1452127594499857,-0.11605757428149278,0.2837130022313244,0.5019071083075324,-0.18237797742610323,-0.3671629130051695,0.9360451168825139,-0.5105819906808176,1.1150840541326255,-0.04915370138699399,0.6265566889276566,-0.14036804377457784,-0.178955986796127,1.10814010927784,0.4928217664204476,0.4302700695914538,1.3074929022946016,1.0643627536270324,-0.4267337893293936,-0.8591497597652363,1.0726031590735852,0.46758866033525937,0.6550114651832184,-0.8438803101290653,-0.17976548517960939,0.5090094391016571,-0.2141578042436081,-0.027476645274215276,0.5346697792257842,0.19457271227746292,0.4363613828516412,-1.2679130843283928,-0.409974511715101,0.3196491083667463,-1.1302609744347305,-0.037439592622037714,-0.8201209866061564,-0.7181397931560525,-1.0105100838040242,0.3642695449333132,-0.052988366976526965,-0.28498073834669824,0.5966447045274205,-0.27719488663727304,-0.4004809208419915,1.2603476171413726,0.020296515582241565,0.31860048382867845,-0.34235473590912335,-0.6644072323881713,0.5436215659082038,-0.33408759906624463,-0.14125055825821434,-0.7708322591989948,1.141893736959967,0.16523660428790243,0
1,0.6715003786471363,0.8392337417152083,0.0662181319870176,0.4572254035752624,0.6807133793400849,0.8719484045386872,1.2807498992642061,1.1378408885204643,-0.374476401825012,-0.6121295463262347,1.4915303189550277,-0.31540120209085226,1.490321296023559,0.837025791891889,0.07869587361806368,0.8343182475883698,-0.38513083500802525,0.2621131385965962,-0.08122971700459504,0.8938770432663993,0.41421167520465707,-0.7912045791307944,-1.1202102323665046,0.6233485845951245,0.22693342097283248,-0.5872484023765595,0.3599564468075064,-1.6815783769900359,-1.0880813714528013,0.5451922861914916,-0.8764064402177073,-0.7563938310428705,-1.0355890521281064,-1.2290590086113644,-0.7202649517695464,0.09718255592568764,0.438273808130335,0.5188779515742762,0.1377926994159538,-0.01697694650772466,-1.2736081254139282,0.046848301170428056,-0.049097388178719274,1.4389027769354763,-0.47745679038874306,-0.045349446341597426,-1.0831169981249886,-0.19889038832544445,-0.42428449510366306,0.3217125411705419,-1.196420872589514,-0.10763383282510272,0.14211258116198677,-0.04884529523323537,0.11661332439012101,-1.1594445029098033,-0.5978968562785255,1.3883550293665299,-0.3096918478171296,-1.2164756119954485,0.9688870698253177,-0.187184811034741,-0.24254063055125671,0
2,-0.9496895214635374,0.12020012526129516,0.6450646791069035,0.17636411143489872,-0.0058405356804894955,0.11962119986326084,0.3091174763836778,0.012500120032532723,0.3435168648977961,-0.3254612577130642,0.25895880333739324,-0.2414529570603581,0.10156028915532504,-0.47344869396655254,-0.3210237000740816,-0.472375885387789,1.0226347801918174,-0.7181863200147736,-0.7391290095299252,0.7790277215257934,0.13866481471937556,0.6050939335299572,1.417710291621095,0.06859483015172273,0.42345507395395415,-1.4105111915045894,-0.4739970954888482,0.14062745082051592,0.9795748450908097,-0.11643869633717267,0.1595765206581952,-1.0353383132665381,-0.923717653594715,0.9562882407176042,0.2868348012742688,-0.3168834141349864,0.7468034785362281,-1.2309807857974484,-0.6885081725157183,0.18081967678374666,0.6552041412214009,-1.0504991074079253,2.161319201314748,0.2361684403511143,1.5211478466226092,0.6167684813509525,0.08422003913723453,0.006050168353826099,-0.09241731706572208,0.019636501534409965,0.1777333380488975,-1.9551164734254962,0.5351675967523418,-0.08505348439170306,0.5574493304769353,0.41127730431235016,0.9358420240740012,-0.2094516305249749,0.7134445008283201,0.7224464254628487,-1.1804529022494203,0.8298978248517694,0.21338640382764526,0
3,-0.01723133668454176,0.9928053656018961,-0.7046849147087287,-0.313680804815999,-0.40873686813939325,-0.01820498359136288,0.8566919368388979,-0.8411040383835783,-1.015614663106717,-0.3642203161797017,1.36788860915463,-1.3823850128639208,-0.07944478842136102,1.3506868738584688,-0.6347105286546355,1.0085100672405223,-0.523158170403372,-0.931638621486604,-0.4881006963893842,0.19332322305718236,0.967004422829367,-0.5589190885273593,-2.1174188812608814,0.33206548174132433,-0.3329328814968611,1.0410481688193782,-0.4316424747579382,-0.3663085671945431,-0.75895217436815,1.6166150744921834,-0.5475478374878963,-0.8497731562157126,0.7724401872773421,1.9367347227702694,-0.9293059139355213,0.7150448530332544,1.2983327596543086,1.7279393109510692,-0.20276191604703886,-0.4753428082280899,-1.6826154619744025,1.0316084684027578,-1.8210666198091832,0.017324823996774194,-1.1707093539466011,-1.2043828147624263,-0.7417510068667574,-0.31869479234713943,0.9417656724479364,1.9487466691506377,-1.4662334968614494,0.9271992551434347,-0.1409951531367646,-0.38841869692103936,0.44949019236208454,-0.669856164977571,-1.520446976700209,1.0988954224125311,-0.21899213106777785,-1.0661584109707245,0.2793179391430443,0.5739181471004476,-0.8686291028278146,0
4,1.6910212961207467,-0.5427511119128106,-0.4168660082494287,-1.745236229041182,-0.6453110534057471,-0.023477707617524275,-0.0484183800450038,0.8270187387165696,-0.153828293855931,0.10415112338970942,0.5635912891310274,-1.9439913616278788,-0.06678398870263402,1.1708394022985693,-1.5077446979972837,1.4980029702427633,0.0898851301668896,-0.5152944137154155,0.39865733313310764,-0.19634723650071567,0.8377458944065815,0.2564764970033828,-1.2350705383181333,1.421979358617642,1.0790237665163143,0.1562611708566052,-0.40840834839406515,0.6597622015028046,-1.2749086705166954,0.6759040375824924,-0.4228960694012038,-1.38422969823103,0.8663825381673378,2.7131120185353055,-0.20304651759547254,0.939281356095983,0.6048249492532167,0.4811445238228754,-1.369636753772288,-0.2301449034455517,-0.6957336915977262,-1.304863622468955,-1.162368215587893,-0.4586710956415727,-0.183766516620621,-1.3347911424803671,-0.622099333998618,1.6565622647632616,1.475862203673576,2.047161046752448,-0.6900050320213639,-0.19986415522894901,0.2577245070932532,-0.4576872374725518,0.45950009636789957,-0.9097707473545227,-0.6962716745710829,1.0452417584072928,-1.0761645200411336,-0.2372550930312986,-0.4989561993854624,1.0141523139624162,0.6095804818352075,0
5,0.8395416434450853,-1.5859056921420838,-0.6347909878078017,0.4899134846063439,-1.3620579908460868,-0.5788964183024767,-1.0520687102553035,0.7994933699240672,-1.9635771869525804,0.06637334754631624,1.0631677789007694,-1.056765021173955,0.011254668502751336,0.9969264450587748,-1.7026646187105554,0.9589304420824597,0.7269693444850044,-0.08019524560421737,0.7598987405938491,0.4218922604204528,0.2586054107999214,0.30599315059771237,-1.062415187923732,1.1047792619344763,0.6933316551636542,1.197252335388547,0.2656704225563716,1.092139266754825,-0.7597477001633236,0.7915881110446638,-1.2767903427576166,0.3202334199493831,0.25454321474766994,2.5887438482847873,-0.18695892024371424,1.1889816635527348,1.020368241062165,0.6629298732610887,-0.7946060351101463,0.3790598257781219,-0.8275634788743307,-0.8777629981833347,-1.1642513738039952,-0.3095949554836452,0.7122044663766905,-0.8948360120264991,0.2964108249576476,0.757709552152065,0.8003608095846653,1.523187896732316,-0.5636674770202303,1.4105294380406286,-0.4226321266555402,-0.1378858225679058,0.47231160919038007,-0.804070522426942,-0.6527348260469179,0.5802205947159088,-0.9618768860234495,-0.30772361569221124,-0.9272005384212231,0.8438348833078881,-0.33268963862818024,0
6,1.4226829379996755,-1.7161398692768584,-1.2461882918090736,0.7952607481168348,-1.4696630903879047,-0.1555377444917171,-1.8080404271902653,0.9619848917156503,-1.2570646964846675,0.2086004723613571,0.5849290746422634,-1.2738864754273769,-2.5250177550465063,1.1347985338382083,-1.3927447362347636,0.5601210422620735,0.797208046419128,-0.351325645134423,0.2598913590679454,-0.158323906721121,0.1751896135026436,0.29233131065746415,0.13251131381335604,1.3722869379788454,0.48157078160639505,-0.25102519304906395,-1.386383816737327,1.1024092448385518,-0.3451470443861881,0.8679376491088647,-1.2004128928295188,0.1922018109150886,1.6494235339926857,0.42079219606216794,-0.26495182183042854,1.2560056229011662,1.4497875279113355,1.2507881820751356,-0.05298526513129396,0.4093526312864594,0.004690633920769922,-1.029794018392696,0.030005718887662593,-0.21728546534556709,1.536371273762972,0.4636537500641951,0.10808199531507878,0.9945439357982842,-0.7959640476308267,0.4819329207686025,-0.5570579185537283,1.571188005681381,1.5017844993842246,-0.41559900335820193,1.2584461618207108,-0.39288108570413366,0.09139812166230502,0.1730537751171913,-0.05896063695998455,-0.3291830895489527,-0.7483562439745202,0.22719967370589425,-0.4502404666338413,0
7,0.5004050306272239,-0.15497958685410484,-1.3679702022705729,-0.7001972423554513,-1.0984427624567925,0.13573330322676147,-0.9073563227854674,0.9448066544476009,-0.5221036699004581,-0.4602843536619906,0.5855464465172598,-0.960129559088593,-0.22729196116821468,1.1470654528458293,-0.4083090486600131,0.5840143420437874,0.31260534543052404,0.363833360534458,-0.2658993989910642,0.5945399393060055,0.7647454510702912,-0.4274324320072745,0.1176511349598315,1.0057284265223776,0.7329118279591126,-0.025160103214038592,-0.7925155356588093,0.18211914372468999,-0.767084099677815,0.8111342639016438,0.31496733818092176,-0.4844535665504888,-0.3182156946164822,-0.667814706894405,-0.5690598216477837,0.906086233716263,0.8521717046460594,0.9629624948566119,-0.5988468880950856,0.08774686404293827,-0.24322539421937328,-0.21840949161056855,0.05049657267687242,-0.5836778448279317,0.9254491523978657,-0.06480064405580539,-0.3758992380660713,0.24764834455204437,-0.7573783731424244,0.37757206749250705,-0.3903268795658007,0.42534780504293646,0.42654336712364327,0.09370417819036944,0.4884954481728839,0.7894573405580826,-0.20676373898086908,0.3294078743533662,-0.37943589187119026,-0.7403503557651431,-0.7914992292956458,0.8002260428298897,-0.793550200812287,0
8,0.3958243016420442,-2.0494481349133475,0.7345213336721489,0.2642073767370393,0.7726089400715783,-1.0579916793940078,-1.6470351577238393,-0.042353880023740555,-0.5210228220458306,-0.11902486218643732,-1.0264260699503802,-0.16639156883611866,0.4739583941761498,-1.09126475803713,-1.4965270958944203,-0.9104879127492839,2.1853353104439823,0.26649097093316243,1.544008995446742,-1.9896602961064707,-1.7237665293178004,1.6830574762489463,0.5703863018349096,-0.2187205311977375,0.6614793076728873,-0.4654816953909028,-0.49274313839559225,1.1608522155811416,1.641655108257687,-1.4219434429138096,-0.45411791461095585,0.6027645288042096,1.0393614369617863,0.4982510857270337,0.8941918318572231,-1.2009383099450432,-0.41695108549768434,-1.3553114360876117,-1.712362680014544,0.4870752306524789,0.9492802136919068,-1.7024778203458162,1.5622897113696654,0.2065549296384611,0.4758839979540821,0.08173206309918157,1.1843568929739545,-0.18124915786500503,-0.5784025265910857,-0.8969897421080916,1.06280211847911,-0.5503223454927145,-0.30673533314135165,0.579022146223011,-1.01205559005515,-0.4307007694101665,0.3416495211977013,-1.0163758242608525,0.23339489817053932,0.8040543977353798,-0.45470187229159675,1.8015718936080825,-0.5013739660882128,0
9,1.211595875868897,-0.15782047141131944,-0.7001883423125363,0.8062718998002468,-0.9090496067104696,-0.46470252238792953,-0.19146096197487297,1.076272562751018,-0.935148901818241,-0.46499279809195215,1.026337493105535,-0.41129561391859437,-0.1969292574550658,0.7991636520590543,-0.308706770934986,1.2266197047401568,0.6089716764552728,-0.41702244135111877,-0.10828579335767675,-0.11396264553709314,0.589495660261038,0.21871827326201243,-0.19475660174535647,1.701094514043355,0.8840839624546454,0.07637695427860136,-0.6506325702326636,0.006984387102119518,-0.23703916576113043,1.1719526803560998,-0.4474618543580397,-1.3911529837989738,-0.5046233283821288,0.35725202722836596,-0.8108978806153903,0.7191090060998446,0.3557770923942133,0.9460289662588622,-1.4446773357787064,-0.24669474824533782,-0.33772464453689827,-0.3062143667920325,0.31138826573666234,0.19295143672874276,1.205190470470076,-0.5928053542871234,0.2739911269431779,-0.2775700036628188,0.22775138314840204,0.19030835588987896,-0.8493778671761784,0.16756242834047383,-0.3120412556395569,-0.38579066586952454,1.1075938209658107,0.9803901980319243,0.24462349565874725,1.025315293944591,-1.254236596006587,-0.8681940955135299,-0.2978681252596201,0.5765136291796212,-0.6966146967404105,0
